subject_id,dataset,window_id,label,anomaly_level,max_zscore,n_deviating,is_outlier,hr_mean,eda_mean,temp_mean,acc_mag_mean,hr_mean_zscore,eda_mean_zscore,temp_mean_zscore,acc_mag_mean_zscore
f07,PhysioNet,35,Aerobic,0,0.6150660663474442,0,0,73.22884012539184,1.899278425,32.104166666666664,65.0859143286758,-0.6150660663474442,-0.42091336051915773,-0.18098651879008618,0.1010089024056604
f07,PhysioNet,36,Aerobic,0,0.9042123001164055,0,0,70.64388961892247,2.2426903416666666,32.157500000000006,65.16430001025262,-0.9042123001164055,-0.378093542488567,-0.17929478043304392,0.11519940709229658
f07,PhysioNet,37,Aerobic,0,0.37394183458824515,0,0,76.55823714585519,2.2759867458333334,32.15583333333334,65.01553774304337,-0.24264786848281683,-0.37394183458824515,-0.1793476472567014,0.08826831958291943
f07,PhysioNet,38,Aerobic,0,0.38585481087116896,0,0,82.1770145310436,2.3870504916666664,31.971833333333336,64.91098394349831,0.38585481087116896,-0.36009336528484803,-0.18518414458849647,0.06934048540958564
f07,PhysioNet,39,Aerobic,0,0.313535049559372,0,0,80.9912997627208,2.760444895833333,31.761000000000003,65.19070632861371,0.2532236603997254,-0.313535049559372,-0.1918717977811781,0.11997985904375058
f07,PhysioNet,40,Aerobic,0,0.25887390375628355,0,0,79.53854221289984,3.198823425,31.672000000000004,65.40063310478813,0.09072175830958107,-0.25887390375628355,-0.1946948861644919,0.15798382662083935
f07,PhysioNet,41,Aerobic,0,0.19647121143938612,0,0,77.74914541151722,3.968136920833333,31.616,65.150262667107,-0.10943578611655724,-0.16294868304812732,-0.19647121143938612,0.11265816512451983
f07,PhysioNet,42,Aerobic,0,0.19698930631123032,0,0,79.91570073761854,5.114153466666666,31.599666666666664,64.28895137092327,0.1329097873195518,-0.020052593625984334,-0.19698930631123032,-0.0432688069867035
f07,PhysioNet,43,Aerobic,0,0.31118088318209963,0,0,81.50943396226415,6.1479147125,31.510666666666665,63.66841976321363,0.31118088318209963,0.10884645234575617,-0.1998123946945441,-0.1556063731119649
f07,PhysioNet,44,Aerobic,0,0.6398069822636553,0,0,73.00765777660418,7.041768825000001,31.273666666666667,63.70990824411754,-0.6398069822636553,0.22030056498884365,-0.20733005701864943,-0.14809553094200242
f07,PhysioNet,45,Aerobic,0,0.8248874750034251,0,0,71.35304894006804,7.617973162500001,31.107000000000003,64.36915295009703,-0.8248874750034251,0.2921471250024729,-0.2126167393844056,-0.02874956237153084
f07,PhysioNet,46,Aerobic,0,0.7447150355367412,0,0,72.06978588421887,7.927300329166667,30.96733333333333,65.04775173252808,-0.7447150355367412,0.330716936781723,-0.21704697920690955,0.09410015978080209
f07,PhysioNet,47,Aerobic,0,0.6656025847540549,0,0,72.7770465912082,8.304991104166668,30.83733333333333,65.09358049057174,-0.6656025847540549,0.3778109643108574,-0.2211705914521994,0.10239674141049504
f07,PhysioNet,48,Aerobic,0,0.4366603223880756,0,0,75.49148099606816,8.7769588,30.79033333333333,65.39108590770124,-0.3619725991841748,0.4366603223880756,-0.22266143587934265,0.1562554555423413
f07,PhysioNet,49,Aerobic,0,0.45890891085818464,0,0,77.08399366085578,8.955390908333333,30.81966666666667,65.33046045716839,-0.18383803215850278,0.45890891085818464,-0.22173097978296932,0.14528016359348225
f07,PhysioNet,50,Aerobic,0,0.6441175960518594,0,0,72.96912114014252,9.264935545833334,30.85633333333333,65.00777815531642,-0.6441175960518594,0.497505838940214,-0.22056790966250323,0.08686356728899748
f07,PhysioNet,51,Aerobic,0,0.6827093086190631,0,0,72.62411347517731,9.396157,30.825333333333333,64.96456140133857,-0.6827093086190631,0.5138677603425518,-0.22155123258253373,0.07903984824328378
f07,PhysioNet,52,Aerobic,0,0.49397094808806313,0,0,77.6470588235294,9.236585970833334,30.761333333333337,65.23944226492583,-0.12085494186484917,0.49397094808806313,-0.22358131861098401,0.1288027399415441
f07,PhysioNet,53,Aerobic,0,0.5069751840639682,0,0,80.60876410390973,9.340879025,30.79466666666667,65.3945519455954,0.21043415833741247,0.5069751840639682,-0.22252398213783273,0.15688292762642195
f07,PhysioNet,54,Aerobic,0,0.5181866252634025,0,0,80.96995255666842,9.430793991666668,30.88066666666667,65.25197875787728,0.2508358142045706,0.5181866252634025,-0.21979605403710253,0.13107227639773036
f07,PhysioNet,55,Aerobic,0,0.5319175498908626,0,0,79.23809523809524,9.5409150375,30.887000000000004,65.36553875018193,0.057114495425974396,0.5319175498908626,-0.21959516010720379,0.15163054125678063
f07,PhysioNet,56,Aerobic,0,0.5495661835792831,0,0,78.26495949830155,9.682455833333334,30.887999999999995,65.33269241334267,-0.051738085466042694,0.5495661835792831,-0.21956344001300954,0.1456842244361569
f07,PhysioNet,57,Aerobic,0,0.6022636888579611,0,0,80.90597840400316,10.105086104166666,30.978,65.36163427911343,0.2436798221438237,0.6022636888579611,-0.21670863153550096,0.1509236976868614
f07,PhysioNet,58,Aerobic,0,0.6572412059007202,0,0,80.7570977917981,10.546001908333333,31.184,65.5033955418208,0.22702640143322447,0.6572412059007202,-0.21017429213142627,0.17658736255990115
f07,PhysioNet,59,Aerobic,0,0.6422699014816081,0,0,78.42890809112333,10.425933104166663,31.351000000000003,65.33543317785343,-0.033399197341299765,0.6422699014816081,-0.20487703640093846,0.1461803970897915
f07,PhysioNet,60,Aerobic,0,0.5310718478264147,0,0,80.19032513877875,9.534132566666669,31.337666666666667,65.15224593184652,0.1636286003481958,0.5310718478264147,-0.20529997099019903,0.11301720426298092
f07,PhysioNet,61,Aerobic,0,0.44250724471684727,0,0,81.03402796096017,8.823850704166667,31.29233333333333,65.15761545175597,0.2580031320243187,0.44250724471684727,-0.2067379485936849,0.11398927206806049
f07,PhysioNet,62,Aerobic,0,0.3422270355361718,0,0,80.71466106148188,8.019610508333333,31.360000000000003,65.14474244767976,0.22227953269678388,0.3422270355361718,-0.20459155555318762,0.11165881552293812
f07,PhysioNet,63,Aerobic,0,0.2742648795312992,0,0,78.36734693877551,7.474558816666667,31.498,65.18054747510254,-0.04028527709536122,0.2742648795312992,-0.2002141825543415,0.11814075711261723
f07,PhysioNet,64,Aerobic,0,0.6869747617539531,0,0,72.5859805723287,7.225599808333333,31.671666666666667,65.13639513538665,-0.6869747617539531,0.24322233582057168,-0.19470545952922352,0.11014766486591254
f07,PhysioNet,65,Aerobic,1,1.1541181486060483,0,0,68.40974587372283,6.910513391666666,31.814666666666668,65.03837669626007,-1.1541181486060483,0.2039344067453744,-0.19016948605940465,0.09240295573253188
f07,PhysioNet,66,Aerobic,1,1.3104483603191233,0,0,67.01216287678477,7.446855262499999,31.91166666666667,65.11552355380984,-1.3104483603191233,0.2708105406145493,-0.18709263692253447,0.1063691906570353
f07,PhysioNet,67,Aerobic,1,1.4763501825293874,0,0,65.52901023890784,8.151493816666665,32.07966666666667,65.22998351797398,-1.4763501825293874,0.3586714831223837,-0.18176366109785222,0.12709038138000767
f07,PhysioNet,68,Aerobic,1,1.2289317900927026,0,0,67.74091627172196,8.812763304166667,32.236,65.02796493320069,-1.2289317900927026,0.4411247637154871,-0.176804753038773,0.09051806847355602
f07,PhysioNet,69,Aerobic,1,1.3302158087465927,0,0,66.83544303797468,9.519659070833336,32.2885,64.27858165596444,-1.3302158087465927,0.5292671566442757,-0.17513944809355972,-0.04514608209310296
f07,PhysioNet,70,Aerobic,1,1.4744253099922306,0,0,65.54621848739497,10.059877304166667,32.30050000000001,63.75035651857903,-1.4744253099922306,0.5966266317395841,-0.17475880696322504,-0.14077300191928027
f07,PhysioNet,71,Aerobic,1,1.482118740730975,0,0,65.47743966421827,10.393333466666668,32.279333333333334,63.75460684877952,-1.482118740730975,0.6382050729830445,-0.17543021562367628,-0.14000354594956188
f07,PhysioNet,72,Aerobic,1,1.1840717498145943,0,0,68.1419624217119,10.499491475000005,32.213166666666666,63.40268782491941,-1.1840717498145943,0.651441848932598,-0.17752902852288152,-0.20371299462622056
f07,PhysioNet,73,Aerobic,1,1.3518399315306997,0,0,66.64212463844333,10.38569966666667,32.16049999999999,63.25196133802394,-1.3518399315306997,0.637253219214967,-0.17919962015046073,-0.23099967346429723
f07,PhysioNet,74,Aerobic,1,1.0628279578601785,0,0,69.22587486744432,9.9410963875,32.14033333333333,63.847576852027046,-1.0628279578601785,0.5818159132108197,-0.17983930871671708,-0.12317277736706603
f07,PhysioNet,75,Aerobic,0,0.4811098106649466,0,0,74.42640125720273,8.471731204166666,32.08516666666667,63.99015562245169,-0.4811098106649466,0.39860168354304026,-0.1815892005797821,-0.09736111547645816
f08,PhysioNet,0,Aerobic,0,0.6377020654818532,0,0,77.79005524861878,0.1606483208333333,25.780000000000005,63.68425526419806,-0.10485971191613631,-0.6377020654818532,-0.38158968115870645,-0.15273960272208748
f08,PhysioNet,1,Aerobic,0,0.7036908451155777,0,0,85.01845018450184,0.1515040916666667,25.791666666666668,64.16594318295597,0.7036908451155777,-0.638842253722108,-0.3812196133931036,-0.06553752026100151
f08,PhysioNet,2,Aerobic,0,0.7790081625432822,0,1,85.69178262011027,0.1448192416666666,25.92366666666667,64.73466674398487,0.7790081625432822,-0.6396757835056409,-0.3770325609594246,0.03742100731487859
f08,PhysioNet,3,Aerobic,0,0.6404713942104728,0,1,81.33891213389121,0.1384385,26.07733333333333,64.38734576794788,0.292106729024782,-0.6404713942104728,-0.3721582398181976,-0.025456036541529108
f08,PhysioNet,4,Aerobic,0,0.6406197397602866,0,0,83.74146085128744,0.1372487791666666,26.104666666666667,63.89259891822762,0.5608499453234961,-0.6406197397602866,-0.37129122391021346,-0.11502223470966547
f08,PhysioNet,5,Aerobic,0,0.6404654096399038,0,0,80.52424639580603,0.1384864958333333,26.13566666666667,63.94472216464597,0.20098021447124975,-0.6404654096399038,-0.37030790099018274,-0.10558613416549435
f08,PhysioNet,6,Aerobic,0,0.6407301651923215,0,0,79.1334214002642,0.136363175,26.187666666666665,64.32012279696684,0.04540593624573388,-0.6407301651923215,-0.3686584560920669,-0.03762570663390595
f08,PhysioNet,7,Aerobic,0,0.641370104846426,0,1,84.2853409981709,0.1312309041666667,26.192666666666664,64.57788496308406,0.6216870467300732,-0.641370104846426,-0.3684998556210942,0.009038111971016163
f08,PhysioNet,8,Aerobic,0,0.6415829703949606,0,0,78.65546218487395,0.1295237375,26.17933333333333,64.44325447539232,-0.008057411187566045,-0.6415829703949606,-0.3689227902103548,-0.01533463733883607
f08,PhysioNet,9,Aerobic,0,0.641371427592903,0,0,77.85150078988941,0.1312202958333333,26.23933333333333,64.36932223704163,-0.09798656413406745,-0.641371427592903,-0.3670195845586825,-0.028718915611403575
f08,PhysioNet,10,Aerobic,0,0.6412091163132978,0,0,81.93888303477344,0.1325220208333333,26.299333333333333,64.18583046568574,0.3592180048217069,-0.6412091163132978,-0.36511637890701015,-0.06193723800148353
f08,PhysioNet,11,Aerobic,0,0.6410847209951589,0,0,80.23274266067179,0.1335196625,26.294,64.15721807311782,0.1683733204774557,-0.6410847209951589,-0.36528555274271435,-0.0671170652692105
f08,PhysioNet,12,Aerobic,0,0.6408459148607649,0,0,78.51114023591087,0.1354348708333333,26.3,64.18713990035067,-0.02420091099092134,-0.6408459148607649,-0.36509523217754714,-0.06170018528502078
f08,PhysioNet,13,Aerobic,0,0.6411891691301717,0,0,78.75887457270575,0.1326819958333333,26.368333333333336,64.44515670587073,0.0035100452847279993,-0.6411891691301717,-0.362927692407587,-0.014990268189064156
f08,PhysioNet,14,Aerobic,0,0.6472213829907763,0,0,79.74763406940063,0.0843040666666666,26.006000000000004,64.66835377009296,0.1141102613651154,-0.6472213829907763,-0.37442093987074104,0.025416077997835657
f08,PhysioNet,15,Aerobic,0,0.6687277728761247,0,0,84.70588235294117,0.0443233625,25.642,64.23928290972087,0.6687277728761247,-0.6522065520954735,-0.3859670541575528,-0.05226050696675595
f08,PhysioNet,16,Aerobic,0,0.6527141126745216,0,0,81.573564122738,0.0402527625,25.707,64.49047607239433,0.318354325894293,-0.6527141126745216,-0.38390524803490783,-0.006785903946619214
f08,PhysioNet,17,Aerobic,0,0.6532715604343305,0,0,77.30196078431372,0.0357820708333333,25.774999999999995,64.91398158772171,-0.15945676347440774,-0.6532715604343305,-0.38174828162967944,0.06988316212739053
f08,PhysioNet,18,Aerobic,0,0.6520628610962048,0,0,74.58267716535433,0.0454757541666666,25.835666666666665,65.03985911876984,-0.46362917025896194,-0.6520628610962048,-0.3798239292485441,0.09267132519936884
f08,PhysioNet,19,Aerobic,0,0.6527251860418031,0,0,72.89216978644872,0.0422693875,25.870666666666672,65.13579100113239,-0.6527251860418031,-0.6524626609591178,-0.378713725951735,0.11003829578480001
f08,PhysioNet,20,Aerobic,0,0.6536374364740054,0,0,74.2176330420969,0.0328477708333333,25.91,64.85566903659374,-0.5044621119865548,-0.6536374364740054,-0.3774660689134167,0.05932658453024086
f08,PhysioNet,21,Aerobic,0,0.8792123976521836,0,0,70.86738729238071,0.0358033916666666,25.944666666666663,64.77107576193869,-0.8792123976521836,-0.6532689019528997,-0.37636643898133954,0.044012291966822326
f08,PhysioNet,22,Aerobic,1,1.3733393215667071,0,0,66.44992134242266,0.0388923916666666,25.97666666666667,65.00654342381718,-1.3733393215667071,-0.6528837364665637,-0.37535139596711414,0.08664003841517495
f08,PhysioNet,23,Aerobic,0,0.9697294310601954,0,0,70.05817028027498,0.0434111333333333,25.993,64.98502547802516,-0.9697294310601954,-0.6523202973821777,-0.3748333010952702,0.0827445500496232
f08,PhysioNet,24,Aerobic,0,0.8708439073841845,0,0,70.94220110847189,0.0449048833333333,25.985000000000007,65.00450635967077,-0.8708439073841845,-0.6521340426249053,-0.37508706184882623,0.08627125973346844
f08,PhysioNet,25,Aerobic,0,0.6954922440956918,0,0,72.5098347757671,0.0387322333333333,25.95366666666667,65.05058749372066,-0.6954922440956918,-0.652903706509409,-0.3760809581335885,0.09461353010155293
f08,PhysioNet,26,Aerobic,0,0.6534059423325093,0,0,79.4344069128044,0.0347043375,25.939000000000004,65.03566916336261,0.07907343864170403,-0.6534059423325093,-0.37654618618177504,0.0919127991440103
f08,PhysioNet,27,Aerobic,0,0.6532782152103024,0,0,84.09498680738787,0.0357286999999999,25.942,65.06671130735172,0.6003944930779623,-0.6532782152103024,-0.37645102589919155,0.0975324949978892
f08,PhysioNet,28,Aerobic,0,0.6520881397892867,0,0,81.11961975178241,0.0452730208333333,25.952,65.11768797915445,0.26757722015322166,-0.6520881397892867,-0.3761338249572461,0.10676102609660548
f08,PhysioNet,29,Aerobic,0,0.6448452170134261,0,0,81.7235943247504,0.10336075,25.994333333333334,65.12082784766355,0.33513633690568745,-0.6448452170134261,-0.37479100763634404,0.10732945030237151
f08,PhysioNet,30,Aerobic,0,0.8943228342306878,0,0,86.72268907563024,0.3110623708333333,25.99866666666667,65.11177142650132,0.8943228342306878,-0.6189470312571793,-0.37465355389483435,0.10568992654801339
f08,PhysioNet,31,Aerobic,0,0.5841752194631787,0,0,81.61530286928799,0.5899298458333334,25.98366666666667,65.16178895008936,0.3230231198758258,-0.5841752194631787,-0.3751293553077523,0.11474481882696126
f08,PhysioNet,32,Aerobic,0,0.5296487345507507,0,0,76.75960021041557,1.0272284041666666,25.983666666666668,65.23916265292537,-0.22012388916789577,-0.5296487345507507,-0.37512935530775243,0.12875212055133053
f08,PhysioNet,33,Aerobic,0,0.47134439478058543,0,0,76.17854346123727,1.4948250916666663,25.946,65.20891886944015,-0.28511947427115464,-0.47134439478058543,-0.37632414552241333,0.12327695541076841
f08,PhysioNet,34,Aerobic,0,0.44205193765646356,0,0,82.17118997912318,1.7297485291666663,25.90833333333333,65.27597920205419,0.3852032907561942,-0.44205193765646356,-0.37751893573707435,0.13541718236426153
f08,PhysioNet,35,Aerobic,0,0.6637540234919306,0,0,84.66141732283465,2.005109195833333,25.895666666666667,65.40783203633958,0.6637540234919306,-0.40771738760969367,-0.37792072359687173,0.15928708086147014
f08,PhysioNet,36,Aerobic,0,0.46260512734374476,0,0,82.86315789473684,2.0973643125,25.851666666666667,65.34070601825609,0.46260512734374476,-0.3962141545640798,-0.37931640774143144,0.14713496257854616
f08,PhysioNet,37,Aerobic,0,0.8017101248324991,0,0,85.89473684210526,1.9505071041666668,25.747666666666667,65.31710303097711,0.8017101248324991,-0.41452568841634774,-0.38261529753766327,0.142862009982316
f08,PhysioNet,38,Aerobic,0,0.7339245687627589,0,0,85.28873791481578,2.007318166666667,25.660666666666664,65.36604412053222,0.7339245687627589,-0.40744195241211417,-0.3853749457325881,0.15172203067398168
f08,PhysioNet,39,Aerobic,0,0.4004628723585221,0,0,78.61417322834646,2.063289895833333,25.60433333333333,65.33609565520682,-0.01267589275860462,-0.4004628723585221,-0.3871618443722138,0.1463003282787398
f08,PhysioNet,40,Aerobic,0,0.4577293409516558,0,0,82.81956864807995,2.2716130583333336,25.575,65.32838966313707,0.4577293409516558,-0.3744871869589214,-0.3880923004685868,0.14490527864236288
f08,PhysioNet,41,Aerobic,0,0.7389129030753221,0,0,85.33333333333333,2.503997725,25.556,65.3538351141753,0.7389129030753221,-0.3455112875889972,-0.388694982258283,0.1495117805563331
f08,PhysioNet,42,Aerobic,0,0.6861771146383561,0,0,84.86187845303867,2.474796329166667,25.476000000000003,65.36553770366848,0.6861771146383561,-0.34915239145038784,-0.3912325897938459,0.1516303518018487
f08,PhysioNet,43,Aerobic,1,1.0303687109254265,0,0,87.93893129770993,2.471792708333333,25.354333333333336,65.43619513798873,1.0303687109254265,-0.34952691106160183,-0.39509186792084794,0.1644217778977565
f08,PhysioNet,44,Aerobic,0,0.9584292817475145,0,0,87.29579698651862,2.4879781333333337,25.236666666666668,65.45927531196574,0.9584292817475145,-0.34750876049776885,-0.3988242656710719,0.16860008330252774
f08,PhysioNet,45,Aerobic,0,0.6886751256695821,0,0,84.8842105263158,2.691752741666667,25.217,65.44639220182577,0.6886751256695821,-0.32210023148461364,-0.3994480941902312,0.166267797212236
f08,PhysioNet,46,Aerobic,0,0.4164913465907138,0,0,82.45090337784761,2.928078833333333,25.188666666666663,65.73596812737622,0.4164913465907138,-0.2926328782859481,-0.40034683019240985,0.2186910006085552
f08,PhysioNet,47,Aerobic,0,0.4054326186282674,0,0,81.76656151419559,3.0306697500000004,25.02833333333333,65.74144860100186,0.3399425415013351,-0.27984088077491764,-0.4054326186282674,0.2196831548528657
f08,PhysioNet,48,Aerobic,0,0.41071930099402343,0,0,81.38147566718996,3.393384170833333,24.861666666666668,65.50191387499565,0.29686778163233923,-0.23461424552035262,-0.41071930099402343,0.1763191298979753
f08,PhysioNet,49,Aerobic,0,0.5388415210482115,0,0,83.54470681878482,3.6988452166666654,24.77933333333333,65.38712581455617,0.5388415210482115,-0.19652649794019755,-0.41333092208270716,0.15553854246326665
f08,PhysioNet,50,Aerobic,0,0.6003944930779623,0,0,84.09498680738787,4.02762775,24.755333333333336,65.43412284128509,0.6003944930779623,-0.15553080860704244,-0.41409220434337585,0.16404662091125566
f08,PhysioNet,51,Aerobic,0,0.4601665927656433,0,0,82.84135753749013,4.643378754166666,24.758,65.51429574054193,0.4601665927656433,-0.07875319935429559,-0.4140076174255239,0.1785606734749296
f08,PhysioNet,52,Aerobic,0,0.4160799969129004,0,0,81.76656151419559,5.275643004166667,24.692666666666664,65.48591291544437,0.3399425415013351,8.343623784329795e-05,-0.4160799969129004,0.17342240581603238
f08,PhysioNet,53,Aerobic,0,0.5363029989153735,0,0,83.52201257861634,5.6765053375,24.600666666666665,65.45372266855635,0.5363029989153735,0.05006671094555372,-0.4189982455787978,0.1675948638448527
f08,PhysioNet,54,Aerobic,0,0.42616133993341926,0,0,82.53735255570118,5.7799074125,24.518,65.46678264566215,0.42616133993341926,0.06295985128402139,-0.42162044003221283,0.16995916893985344
f08,PhysioNet,55,Aerobic,0,0.47237211357278447,0,0,82.95047418335089,5.96907645,24.39,65.60205708359702,0.47237211357278447,0.08654722076553668,-0.4256806120891136,0.1944484953943995
f08,PhysioNet,56,Aerobic,0,0.447993141114591,0,0,82.73252758801891,6.2847308875,24.28,65.57538996246272,0.447993141114591,0.12590597600470935,-0.4291698224505127,0.18962082916986772
f08,PhysioNet,57,Aerobic,0,0.434847719311335,0,0,79.60115455261086,5.5969045,24.101,65.41994716982393,0.09772542130800053,0.040141332088823214,-0.434847719311335,0.16148033676012954
f08,PhysioNet,58,Aerobic,0,0.4398277740998774,0,0,77.85150078988941,4.817951291666668,23.944,65.43702847228376,-0.09798656413406745,-0.056985858367860576,-0.4398277740998774,0.16457264007030112
f08,PhysioNet,59,Aerobic,0,0.4409062573024916,0,0,82.11193241816261,5.1228778833333335,23.91,65.61250559909581,0.37857488509380216,-0.018964751544917696,-0.4409062573024916,0.19634003610912457
f08,PhysioNet,60,Aerobic,1,1.245914190698872,0,0,89.86589534577965,6.1430623791666665,23.932666666666663,65.63298695725952,1.245914190698872,0.10824141792419646,-0.4401872685007489,0.2000478664572721
f08,PhysioNet,61,Aerobic,1,1.025192897447426,0,0,87.8926598263615,7.311999133333333,23.965333333333334,65.60099892091453,1.025192897447426,0.2539954138499428,-0.43915107875706055,0.1942569315500476
f08,PhysioNet,62,Aerobic,0,0.9942520392209491,0,0,87.61605035405194,7.310406308333333,23.95133333333333,65.58705149352515,0.9942520392209491,0.25379680549261896,-0.43959516007578414,0.19173196742708357
f08,PhysioNet,63,Aerobic,0,0.5633117363220094,0,0,83.76346911957951,5.9377564,23.85,65.47613555538733,0.5633117363220094,0.08264194323548874,-0.4428094629541638,0.17165236732275946
f08,PhysioNet,64,Aerobic,0,0.4457700050789873,0,0,78.9873417721519,5.8836882,23.756666666666668,65.20438418289083,0.02906582675685472,0.07590021304827216,-0.4457700050789873,0.12245602116058281
f08,PhysioNet,65,Aerobic,0,0.44718683595301,0,0,75.61039642950907,6.659226841666667,23.712,64.92733563438148,-0.3486710099930518,0.17260164331369898,-0.44718683595301,0.07230070392710458
f08,PhysioNet,66,Aerobic,0,0.4471128223998896,0,0,74.99604117181315,6.568254358333333,23.71433333333333,65.33814255324855,-0.41739128471953413,0.16125834101966294,-0.4471128223998896,0.14667088723376678
f08,PhysioNet,67,Aerobic,0,0.44727142287086213,0,0,75.19449589838582,6.345225049999999,23.709333333333333,65.47695042894406,-0.39519262497013957,0.13344895545430502,-0.44727142287086213,0.17179988746665878
f08,PhysioNet,68,Aerobic,0,0.7659687918469933,0,0,71.87977853941472,6.383093020833333,23.588666666666665,65.95971600081336,-0.7659687918469933,0.1381706891553664,-0.4510989809036697,0.2591970622101615
f08,PhysioNet,69,Aerobic,0,0.7532300075657651,0,1,71.9936625297069,5.5050759375,23.50633333333333,65.89067793380913,-0.7532300075657651,0.028691285816615918,-0.4537106019923533,0.24669879730166913
f08,PhysioNet,70,Aerobic,0,0.7659687918469933,0,1,71.87977853941472,3.3502501500000004,23.680666666666664,64.78573898266781,-0.7659687918469933,-0.2399925997164995,-0.4481807322377723,0.04666683930623437
f08,PhysioNet,71,Aerobic,1,1.1480991554318942,0,1,68.46355532249606,2.381855554166667,24.038666666666668,64.56345747387144,-1.1480991554318942,-0.36074111880659365,-0.43682493851612775,0.006426240144814547
f08,PhysioNet,72,Aerobic,1,1.0150511393159833,0,1,69.65299684542586,2.853554470833333,24.44466666666667,64.41521973975813,-1.0150511393159833,-0.3019252746362857,-0.42394658027314547,-0.020409888831237177
f08,PhysioNet,73,Aerobic,0,0.9903953998707304,0,0,69.87341772151899,3.393429595833333,24.823,64.18112021310289,-0.9903953998707304,-0.23460858150539085,-0.41194581130287894,-0.06278995574288274
f08,PhysioNet,74,Aerobic,0,0.6364914725621781,0,1,84.41769170374248,3.418816033333333,25.122666666666667,64.12028929729517,0.6364914725621781,-0.23144316242283147,-0.4024403564092492,-0.07380244397411358
f08,PhysioNet,75,Aerobic,0,0.5830527456248005,0,1,83.93995259415328,3.3142313625,25.42033333333333,64.18720387021159,0.5830527456248005,-0.24448375989929996,-0.3929983417040087,-0.06168860453975078
f08,PhysioNet,76,Aerobic,0,0.7638484606201561,0,1,71.89873417721519,3.244474766666666,25.712666666666667,64.28078954077797,-0.7638484606201561,-0.25318166639308115,-0.3837255008344721,-0.044746378994734964
f08,PhysioNet,77,Aerobic,0,0.4745631619152603,0,0,74.48492791612058,3.3286689791666664,25.938,64.30756407941676,-0.4745631619152603,-0.2426835424681089,-0.3765779062759697,-0.039899266506927836
f09,PhysioNet,0,Aerobic,0,0.7339245687627589,0,0,85.28873791481578,0.4429561666666666,31.673,64.23249330022811,0.7339245687627589,-0.6025012759911232,-0.19466316607029754,-0.05348965983484659
f09,PhysioNet,1,Aerobic,0,0.8525459710168798,0,0,86.34920634920634,0.4548579666666666,31.753,64.52306794158721,0.8525459710168798,-0.6010172479609278,-0.19212555853473448,-0.0008856545232010593
f09,PhysioNet,2,Aerobic,0,0.5989340214915673,0,0,83.93995259415328,0.4715652958333333,31.771000000000004,64.4089826832325,0.5830527456248005,-0.5989340214915673,-0.19155459683923268,-0.021539010605487394
f09,PhysioNet,3,Aerobic,1,1.0798121068999968,0,0,88.38095238095238,0.4687620875,31.76833333333333,63.63446593869894,1.0798121068999968,-0.5992835517929623,-0.191639183757085,-0.16175318329735233
f09,PhysioNet,4,Aerobic,0,0.8739861725152874,0,0,86.54088050314465,0.4659481458333333,31.759,63.49096023631855,0.8739861725152874,-0.5996344204270067,-0.19193523796956727,-0.18773265175668052
f09,PhysioNet,5,Aerobic,0,0.8765235908577599,0,0,86.56356487549148,0.4650296499999999,31.724,63.73907896831394,0.8765235908577599,-0.5997489471004749,-0.19304544126637607,-0.1428146264439548
f09,PhysioNet,6,Aerobic,0,0.5996850349624683,0,0,82.23557064507705,0.4655422208333333,31.71833333333333,63.75703531679809,0.3924047543979576,-0.5996850349624683,-0.1932251884668119,-0.13956390970343047
f09,PhysioNet,7,Aerobic,0,0.6761982006634252,0,0,84.77266754270697,0.4611798666666666,31.70233333333333,63.56790844746108,0.6761982006634252,-0.600228974186869,-0.19373270997392456,-0.17380237866495243
f09,PhysioNet,8,Aerobic,1,1.2040380879547499,0,0,89.4915254237288,0.4579280958333333,31.618666666666662,63.42036220569193,1.2040380879547499,-0.6006344354670484,-0.19638662452153416,-0.2005133237406644
f09,PhysioNet,9,Aerobic,0,0.6009347067104204,0,0,82.52586893075086,0.4555199416666667,31.533333333333346,63.49437900704511,0.4248768097669465,-0.6009347067104204,-0.19909340589280083,-0.18711373665583697
f09,PhysioNet,10,Aerobic,0,0.6202922388148074,0,0,84.27287149656267,0.4510667708333333,31.46866666666667,63.7833853936247,0.6202922388148074,-0.6014899698084322,-0.2011446386507145,-0.13479363940432254
f09,PhysioNet,11,Aerobic,1,1.2090447890939462,0,0,89.53628504060781,0.4438264,31.410333333333337,63.8740657530724,1.2090447890939462,-0.6023927671387248,-0.2029949774787292,-0.11837737510907118
f09,PhysioNet,12,Aerobic,1,1.0303687109254265,0,1,87.93893129770993,0.4445098333333332,31.40666666666667,63.58633899590727,1.0303687109254265,-0.6023075502619971,-0.20311128449077587,-0.1704658154197043
f09,PhysioNet,13,Aerobic,0,0.5988274359728127,0,1,82.24219989423585,0.4724201041666666,31.427666666666664,63.42155414718204,0.3931462859755207,-0.5988274359728127,-0.20244516251269076,-0.20029754133039007
f09,PhysioNet,14,Aerobic,0,0.6080092266110577,0,1,82.71079590228526,0.3987827916666667,31.351333333333333,63.43957792075352,0.44556228796378167,-0.6080092266110577,-0.20486646303620704,-0.1970346183297617
f09,PhysioNet,15,Aerobic,0,0.6202357151940396,0,0,83.21353065539112,0.3007272166666667,31.267333333333333,63.34887799255171,0.5017969663769768,-0.6202357151940396,-0.20753095094854818,-0.21345442524263605
